Net_photons Gross_photons Sky_photons Error_photons Time_hr Exptime
78.9153060913086 89.64339447021484 10.72808837890625 9.468019485473633 -3.1933084585620115 589.0144375
85.30059814453125 100.52445220947266 15.223854064941406 10.026187896728516 -1.6044374638514922 589.0466875
69.75963592529297 77.47781372070312 7.718177795410156 8.810505867004395 -13.515183966657824 589.0289375
71.4323959350586 93.37903594970703 21.946640014648438 9.663283348083496 -0.17918910916196615 589.04803125
92.72044372558594 111.36735534667969 18.64691162109375 10.553072929382324 -0.015566569652472599 589.04803125
81.12606811523438 90.31442260742188 9.1883544921875 9.507342338562012 -13.351566210455664 589.0289375
78.05348205566406 97.22564697265625 19.172164916992188 9.860306739807129 -1.768059679229983 589.0466875
78.46273803710938 91.74114227294922 13.278404235839844 9.586109161376953 -3.356921744445964 589.0144375
78.36006164550781 81.01565551757812 2.6555938720703125 9.008118629455566 -5.045966473305488 523.750375
69.43988800048828 72.09333038330078 2.6534423828125 8.49854850769043 -14.768046557985066 523.7920625
79.32744598388672 97.7945327758789 18.467086791992188 9.88911247253418 0.1480559698222294 589.04803125
75.78168487548828 91.48629760742188 15.704612731933594 9.564846992492676 -3.520535153242456 589.0144375
74.5799331665039 102.56376647949219 27.98383331298828 10.1273775100708 1.7363705179563953 589.04871875
77.07823181152344 81.7206802368164 4.642448425292969 9.039949417114258 -15.204536400811355 523.7920625
89.24593353271484 92.00508880615234 2.7591552734375 9.591928482055664 -4.609512370936586 523.750375
83.72846984863281 116.16508483886719 32.436614990234375 10.777990341186523 1.2455023295148238 589.04871875
55.889007568359375 68.76693725585938 12.8779296875 8.297098159790039 -13.67880174526103 589.0289375
85.4978256225586 120.61486053466797 35.117034912109375 10.9824800491333 1.4091251036997026 589.04871875
83.71065521240234 84.25525665283203 0.5446014404296875 9.186232566833496 -15.059039872204613 523.7920625
72.2767333984375 76.7613754272461 4.484642028808594 8.761357307434082 -4.75499703074234 523.750375
85.84557342529297 89.46390533447266 3.6183319091796875 9.465656280517578 -4.900481813499734 523.750375
82.25743865966797 84.80475616455078 2.5473175048828125 9.216028213500977 -14.913543209504352 523.7920625
59.274295806884766 89.66935729980469 30.395061492919922 9.469390869140625 1.5727477437715165 589.04871875
70.63477325439453 93.17168426513672 22.536911010742188 9.652547836303711 -1.9316819281513962 589.0466875
73.66726684570312 88.59930419921875 14.932037353515625 9.412720680236816 -1.4408152372529366 589.0466875
88.13150787353516 97.78070831298828 9.649200439453125 9.888412475585938 -13.187948465395385 589.0289375
61.06169509887695 87.27249145507812 26.210796356201172 9.341974258422852 -0.34281165981334183 589.04803125
59.53492736816406 74.02590942382812 14.490982055664062 8.60383129119873 -3.0296951950791082 589.0144375
