flux wave error
-0.027791816741228104 1203.8311493430172 1.1499198990350123e-05
-0.028591880574822426 1203.884589172966 1.2646594768739305e-05
-0.05736866965889931 1203.9380286557225 1.0873289284063503e-05
-0.03621259331703186 1203.9914677912936 1.7654600014793687e-05
-0.2223222851753235 1204.0449065796863 0.004259595647454262
-0.05082842707633972 1204.098345020907 8.75851128512295e-06
-0.036406464874744415 1204.1517831149627 9.085310921363998e-06
-0.06161685660481453 1204.2052208618602 8.351415999641176e-06
-0.030300427228212357 1204.258658261606 1.0636017577780876e-05
-0.013963339850306511 1204.312095314207 2.5746501705725677e-05
-0.04374944046139717 1204.3655320196701 0.0014182527083903551
-0.04056121036410332 1204.418968378002 1.2352317753538955e-05
-0.03479157015681267 1204.4724043892095 1.0833167834789492e-05
-0.08616690337657928 1204.5258400532991 9.146072443400044e-06
-0.06423579156398773 1204.5792753702779 8.39949007058749e-06
-0.032868240028619766 1204.6327103401525 9.901106750476174e-06
-0.03049112670123577 1204.6861449629298 1.0396649486210663e-05
-0.0824417844414711 1204.7395792386164 9.346951628685929e-06
-0.028203055262565613 1204.793013167219 1.679764682194218e-05
-0.07841672003269196 1204.8464467487447 8.46727652970003e-06
-0.03147924691438675 1204.8998799831998 1.3735560969507787e-05
-0.036714255809783936 1204.9533128705914 1.7241633031517267e-05
-0.02369355596601963 1205.0067454109262 1.347203397017438e-05
-0.09873463213443756 1205.0601776042108 8.459815035166685e-06
-0.029103439301252365 1205.1136094504523 1.6311441868310794e-05
-0.034831300377845764 1205.1670409496571 1.0332968486181926e-05
-0.03435089439153671 1205.2204721018322 1.1935260772588663e-05
-0.03172817453742027 1205.2739029069844 1.3498583030013833e-05
-0.09830588102340698 1205.3273333651202 8.188647370843682e-06
-0.06256575882434845 1205.3807634762463 8.176324627129361e-06
-0.08075156807899475 1205.43419324037 7.526085482822964e-06
-0.07485746592283249 1205.4876226574975 9.023872735269833e-06
-0.07408668100833893 1205.5410517276362 8.220817107940093e-06
-0.0855446457862854 1205.594480450792 1.3154117368685547e-05
-0.03700542822480202 1205.6479088269723 9.025711733556818e-06
-0.03919075429439545 1205.7013368561836 1.3631713045469951e-05
-0.033294398337602615 1205.7547645384327 1.1884035302500706e-05
-0.08344925194978714 1205.8081918737264 8.647557478980161e-06
-0.039831724017858505 1205.8616188620715 1.0509132152947132e-05
-0.03542352840304375 1205.9150455034746 9.297267752117477e-06
-0.06565814465284348 1205.9684717979426 8.628260729892645e-06
-0.03145132586359978 1206.0218977454822 1.3177486835047603e-05
-0.054998744279146194 1206.0753233461005 1.0024903531302698e-05
-0.0559530034661293 1206.1287485998039 1.1868872206832748e-05
-0.03294006362557411 1206.1821735065987 9.506756214250345e-06
-0.036596547812223434 1206.2355980664925 1.5914914911263622e-05
-0.06288772076368332 1206.2890222794917 7.738231033727061e-06
-0.03509241342544556 1206.342446145603 9.793332537810784e-06
-0.03559582680463791 1206.395869664833 9.555484211887233e-06
-0.03558168560266495 1206.449292837189 9.526987014396582e-06
-0.09711456298828125 1206.5027156626772 0.00203960994258523
-0.03661622107028961 1206.5561381413052 8.492973393003922e-06
-0.08358948677778244 1206.6095602730784 1.0054031008621678e-05
-0.039879195392131805 1206.6629820580047 1.3341106750885956e-05
-0.08871297538280487 1206.7164034960904 1.1747640201065224e-05
-0.07210661470890045 1206.769824587342 8.56799215398496e-06
-0.057007212191820145 1206.823245331767 1.0327282325306442e-05
-0.030466590076684952 1206.8766657293716 1.0380271305621136e-05
-0.035202328115701675 1206.9300857801627 1.017161503114039e-05
-0.030334247276186943 1206.9835054841471 1.0647229828464333e-05
-0.03537534549832344 1207.0369248413313 1.0323088645236567e-05
-0.039445653557777405 1207.0903438517223 1.3454056897899136e-05
-0.043658189475536346 1207.143762515327 0.0014639319851994514
-0.03464193642139435 1207.1971808321516 1.1952626664424315e-05
-0.07440987229347229 1207.2505988022033 9.507426511845551e-06
-0.05194781348109245 1207.304016425489 8.153231647156645e-06
-0.07032948732376099 1207.3574337020152 1.3450541700876784e-05
-0.06319542229175568 1207.4108506317887 7.788512448314577e-06
-0.0510064996778965 1207.464267214816 8.816785339149646e-06
-0.03308507055044174 1207.5176834511042 9.885860890790354e-06
-0.07250460237264633 1207.5710993406597 7.722650479990989e-06
-0.08971874415874481 1207.6245148834894 1.1385169273125939e-05
-0.067182257771492 1207.6779300796006 1.0916011888184585e-05
-0.08442922681570053 1207.7313449289993 1.0047550858871546e-05
-0.03477807343006134 1207.7847594316927 8.833098945615347e-06
-0.045610424131155014 1207.8381735876872 1.1215552149224095e-05
-0.03222447633743286 1207.89158739699 9.070187843462918e-06
-0.22527344524860382 1207.9450008596073 0.006919467821717262
-0.15549446642398834 1207.998413975546 0.004190363455563784
-0.039168912917375565 1208.051826744813 1.3000067156099249e-05
-0.07646175473928452 1208.1052391674157 9.736211723065935e-06
-0.13208524882793427 1208.1586512433596 9.42635779210832e-06
-0.029746608808636665 1208.2120629726523 9.75052626017714e-06
-0.1016756221652031 1208.2654743553 1.23161235023872e-05
-0.08093775063753128 1208.3188853913098 7.1772642513678875e-06
-0.04927349090576172 1208.3722960806883 8.568221346649807e-06
-0.08671601861715317 1208.4257064234425 1.0926102731900755e-05
-0.09904789179563522 1208.4791164195792 7.719088898738846e-06
-0.09341134130954742 1208.5325260691047 7.4958552431780845e-06
-0.028722582384943962 1208.585935372026 1.5608507965225726e-05
-0.10137161612510681 1208.6393443283498 6.536821274494287e-06
-0.07238344848155975 1208.6927529380825 8.654777957417537e-06
-0.034431640058755875 1208.7461612012319 8.915982107282616e-06
-0.03181236982345581 1208.7995691178035 8.775577043707017e-06
-0.034658048301935196 1208.852976687805 9.69369739323156e-06
-0.12125664949417114 1208.9063839112425 7.125121555873193e-06
-0.02940906584262848 1208.9597907881232 9.680602488515433e-06
-0.09612534940242767 1209.0131973184534 7.764160727674607e-06
-0.049782849848270416 1209.0666035022402 8.215482012019493e-06
-0.05362998694181442 1209.1200093394907 8.837221685098484e-06
-0.07168351858854294 1209.1734148302105 8.68451752467081e-06
-0.02940518781542778 1209.2268199744074 9.647422302805353e-06
-0.06593213975429535 1209.2802247720876 1.0595791536616161e-05
-0.043662186712026596 1209.3336292232584 2.230509380751755e-05
-0.09336894750595093 1209.3870333279256 9.526120265945792e-06
-0.10777260363101959 1209.4404370860968 5.914566372666741e-06
-0.03171638399362564 1209.4938404977784 9.066860911843833e-06
-0.04878021031618118 1209.5472435629772 0.002340226201340556
-0.0928768515586853 1209.6006462817002 8.80720472196117e-06
-0.07300302386283875 1209.6540486539539 9.220248102792539e-06
-0.028817201033234596 1209.7074506797446 9.837733159656636e-06
-0.023062990978360176 1209.7608523590798 1.2286664059502073e-05
-0.034045565873384476 1209.8142536919659 9.82127312454395e-06
-0.108871690928936 1209.8676546784095 1.0237844435323495e-05
-0.0379498191177845 1209.9210553184178 9.8781383712776e-06
-0.02785431407392025 1209.9744556119967 1.0467514584888704e-05
-0.031663116067647934 1210.0278555591537 1.0812696928041987e-05
-0.02807541750371456 1210.0812551598958 1.5568064554827288e-05
-0.03378693759441376 1210.1346544142289 9.524271263217088e-06
-0.07216962426900864 1210.18805332216 9.216685612045694e-06
-0.027679437771439552 1210.2414518836963 1.0391724572400562e-05
-0.05273192375898361 1210.2948500988439 8.632793651486281e-06
-0.07898038625717163 1210.34824796761 1.5028334928501863e-05
-0.08315516263246536 1210.4016454900009 1.0167483196710236e-05
-0.02801578864455223 1210.455042666024 1.545735722174868e-05
-0.043096769601106644 1210.5084394956855 1.0444921827001963e-05
-0.043396010994911194 1210.5618359789921 1.2097219041606877e-05
-0.09885606914758682 1210.6152321159511 6.324729383777594e-06
-0.06731152534484863 1210.6686279065689 7.35089724912541e-06
-0.030527077615261078 1210.722023350852 8.662694199301768e-06
-0.07015722990036011 1210.7754184488072 8.261859875347e-06
-0.022643864154815674 1210.8288132004416 1.242847883986542e-05
-0.030594540759921074 1210.8822076057616 1.0010780897573568e-05
-0.06973966956138611 1210.9356016647741 8.714015166333411e-06
-0.028298065066337585 1210.988995377486 1.1861798157042358e-05
-0.08849597722291946 1211.0423887439038 8.81595133250812e-06
-0.0628877654671669 1211.095781764034 9.655389476392884e-06
-0.05951916426420212 1211.149174437884 7.274186827999074e-06
-0.05790622904896736 1211.20256676546 6.909153398737544e-06
-0.04786329343914986 1211.255958746769 7.624163572472753e-06
-0.05224534869194031 1211.3093503818175 1.016269925457891e-05
-0.027219876646995544 1211.3627416706124 1.062711908161873e-05
-0.027830466628074646 1211.4161326131605 1.1745933989004698e-05
-0.03154817596077919 1211.4695232094682 1.0428785572003108e-05
-0.03323040530085564 1211.5229134595427 9.096051144297235e-06
-0.1142372116446495 1211.5763033633905 9.405344826518558e-06
-0.03590259328484535 1211.6296929210182 9.197146937367506e-06
-0.033611755818128586 1211.6830821324327 8.116900971799623e-06
-0.03310254588723183 1211.736470997641 9.319139280705713e-06
-0.029684578999876976 1211.7898595166491 8.498440365656279e-06
-0.060073450207710266 1211.8432476894648 7.62595254855114e-06
-0.02697116695344448 1211.8966355160935 1.5092599824129138e-05
-0.044768791645765305 1211.950022996543 0.0011847661808133125
-0.08874249458312988 1212.0034101308202 7.819763595762197e-06
-0.07712902873754501 1212.0567969189308 7.88108809501864e-06
-0.02978537417948246 1212.110183360882 1.0366024071117863e-05
-0.035388797521591187 1212.1635694566808 1.1754915249184705e-05
-0.07990632206201553 1212.2169552063338 1.04101600300055e-05
-0.03531261533498764 1212.2703406098474 1.1900274330400862e-05
-0.026417070999741554 1212.3237256672287 1.4624898540205322e-05
-0.33755964040756226 1212.377110378484 0.00545147992670536
-0.054370734840631485 1212.4304947436208 9.32850525714457e-06
-0.030628247186541557 1212.4838787626454 1.0589113117021043e-05
-0.14225777983665466 1212.5372624355643 8.335759048350155e-06
-0.03468680381774902 1212.5906457623848 1.467637594032567e-05
-0.03528063744306564 1212.6440287431128 1.2550362043839414e-05
-0.07104819267988205 1212.6974113777558 0.002421905053779483
-0.05846337229013443 1212.7507936663203 7.467227078450378e-06
-0.034378532320261 1212.8041756088128 8.909425559977535e-06
-0.03460678085684776 1212.8575572052403 1.181152583740186e-05
-0.03227695822715759 1212.9109384556095 9.472069905314129e-06
-0.10667615383863449 1212.964319359927 7.594844191771699e-06
-0.026542622596025467 1213.0176999181995 9.384390978084411e-06
-0.02599911205470562 1213.071080130434 8.975845958048012e-06
-0.04544650763273239 1213.124459996637 1.5111727407202125e-05
-0.05507703125476837 1213.177839516815 0.002096215495839715
-0.10101726651191711 1213.2312186909755 7.622068551427219e-06
-0.029583565890789032 1213.2845975191244 1.006902675726451e-05
-0.03248898312449455 1213.3379760012692 9.929474799719173e-06
-0.025472912937402725 1213.3913541374159 1.0238046343147289e-05
-0.07069826126098633 1213.4447319275714 9.492583558312617e-06
-0.028359409421682358 1213.4981093717429 1.0050110176962335e-05
-0.025386188179254532 1213.5514864699367 1.0311937330698129e-05
-0.029237952083349228 1213.6048632221593 1.0088435374200344e-05
-0.11058145761489868 1213.658239628418 6.391710940079065e-06
-0.06127934157848358 1213.7116156887191 8.109046575555112e-06
-0.04220521077513695 1213.7649914030699 7.4979502642236184e-06
-0.01222956832498312 1213.8183667714761 1.937058004841674e-05
-0.029987294226884842 1213.8717417939454 9.056864655576646e-06
-0.06826899200677872 1213.9251164704842 8.736941708775703e-06
-0.07231958210468292 1213.9784908010993 7.3075689215329476e-06
-0.04943995177745819 1214.031864785797 9.186255738313776e-06
-0.028598502278327942 1214.0852384245845 9.819363185670227e-06
-0.11020396649837494 1214.1386117174686 6.7479618337529246e-06
-0.02923351712524891 1214.1919846644557 8.149783752742223e-06
-0.04406168684363365 1214.2453572655525 7.782009561196901e-06
-0.006592295598238707 1214.2987295207658 0.020369160920381546
-0.027232883498072624 1214.3521014301025 8.37438983580796e-06
-0.04263778775930405 1214.405472993569 7.2583115979796275e-06
-0.1383277177810669 1214.4588442111726 9.890412911772728e-06
-0.02871323935687542 1214.5122150829193 8.266257282230072e-06
-0.028371598571538925 1214.5655856088165 1.0311193364032079e-05
-0.035703934729099274 1214.6189557888704 1.8390017430647276e-05
-0.06492863595485687 1214.672325623088 8.845300726534333e-06
-0.1052740067243576 1214.7256951114757 7.351305157499155e-06
-0.024281712248921394 1214.7790642540408 1.442431312170811e-05
-0.029305672273039818 1214.8324330507894 1.3151798157196026e-05
-0.0240510031580925 1214.8858015017288 1.410171444149455e-05
-0.07774924486875534 1214.939169606865 9.171308192890137e-06
-0.08575674891471863 1214.9925373662056 1.3883409337722696e-05
0.14546246826648712 1215.0459047797565 0.03895772621035576
0.15476125478744507 1215.0992718475252 0.04200056195259094
0.1303659975528717 1215.1526385695176 0.04158448427915573
0.032734163105487823 1215.2060049457411 0.030722733587026596
0.08062726259231567 1215.2593709762023 0.03931203484535217
0.1673523485660553 1215.3127366609074 0.04603008180856705
0.17475830018520355 1215.3661019998638 0.04978076368570328
0.14197823405265808 1215.4194669930775 0.04899920895695686
0.14836426079273224 1215.472831640556 0.05708004906773567
-0.058277346193790436 1215.5261959423058 0.054415516555309296
-0.10889539122581482 1215.5795598983332 0.07192982733249664
-0.12799277901649475 1215.6329235086455 0.10581739246845245
0.26602494716644287 1215.6862867732486 0.12328808009624481
-0.022543074563145638 1215.7396496921501 0.09161107242107391
0.32533133029937744 1215.7930122653565 0.08630771189928055
1.1862728595733643 1215.846374492874 0.09845677763223648
2.2070436477661133 1215.8997363747098 0.11978694796562195
3.0012283325195312 1215.9530979108706 0.139303520321846
2.723104238510132 1216.006459101363 0.1294596791267395
2.065330982208252 1216.0598199461933 0.1134428083896637
1.3381460905075073 1216.1131804453694 0.0939984917640686
0.9777774810791016 1216.166540598897 0.08217042684555054
0.7773030996322632 1216.219900406783 0.07139509171247482
0.4594326913356781 1216.2732598690343 0.05910618230700493
0.4018298089504242 1216.3266189856574 0.055710043758153915
0.23815803229808807 1216.3799777566594 0.04185204580426216
0.17883315682411194 1216.4333361820463 0.04035505652427673
-0.05545806512236595 1216.4866942618257 1.1080435797339305e-05
-0.006785908248275518 1216.5400519960037 0.028782902285456657
-0.11332686245441437 1216.5934093845874 1.3551821211876813e-05
-0.011597339995205402 1216.646766427583 1.951985905179754e-05
-0.03204995021224022 1216.7001231249978 1.9124570826534182e-05
-0.0232539102435112 1216.7534794768383 1.110300945583731e-05
0.06093882396817207 1216.806835483111 0.030414124950766563
-0.0499841645359993 1216.860191143823 9.854888048721477e-06
0.028330273926258087 1216.9135464589806 0.026497384533286095
-0.04937339201569557 1216.9669014285905 0.001245655701495707
-0.062306806445121765 1217.02025605266 1.414276903233258e-05
-0.03660374879837036 1217.0736103311951 7.8283837865456e-06
-0.05925535038113594 1217.126964264203 1.3194612620281987e-05
-0.037594590336084366 1217.1803178516905 7.381723207799951e-06
-0.10519817471504211 1217.2336710936638 0.0020219534635543823
-0.03796088322997093 1217.2870239901297 7.4236713771824725e-06
-0.018181003630161285 1217.3403765410956 1.0947510418191087e-05
-0.06185263395309448 1217.3937287465674 8.255268767243251e-06
-0.024403216317296028 1217.4470806065522 9.583019163983408e-06
-0.03512212634086609 1217.5004321210567 7.060531061142683e-06
-0.042362358421087265 1217.5537832900875 8.436971256742254e-06
-0.1066155955195427 1217.6071341136512 5.874707767361542e-06
-0.08760160207748413 1217.6604845917548 9.149590368906502e-06
-0.09442166239023209 1217.713834724405 6.026396476954687e-06
-0.03975286707282066 1217.767184511608 9.61948353506159e-06
-0.057217616587877274 1217.8205339533713 7.48674210626632e-06
-0.1264624446630478 1217.8738830497007 6.726869742124109e-06
-0.14040707051753998 1217.9272318006037 6.239922186068725e-06
-0.06259427219629288 1217.9805802060873 7.916274626040831e-06
-0.03059767745435238 1218.033928266157 9.144106115854811e-06
-0.06661999225616455 1218.0872759808203 9.272773240809329e-06
-0.023935368284583092 1218.1406233500836 7.355361049121711e-06
-0.026599271222949028 1218.193970373954 8.600011824455578e-06
-0.10639992356300354 1218.247317052438 5.642348696710542e-06
-0.030162228271365166 1218.3006633855418 9.362343007524032e-06
-0.02619643695652485 1218.3540093732731 1.0157085853279568e-05
-0.010917955078184605 1218.407355015638 1.8921842638519593e-05
0.014949673786759377 1218.4607003126434 0.025078898295760155
-0.033382847905159 1218.5140452642956 7.267651653819485e-06
-0.04866041988134384 1218.5673898706018 1.0630828910507262e-05
-0.02517441287636757 1218.6207341315685 9.295311429013964e-06
-0.052764881402254105 1218.6740780472026 8.073679055087268e-06
-0.03306017443537712 1218.7274216175106 6.650719569734065e-06
-0.06651164591312408 1218.7807648424987 5.998252163408324e-06
-0.026131615042686462 1218.8341077221746 9.38749417400686e-06
-0.0485454797744751 1218.8874502565448 6.174357622512616e-06
-0.02284979075193405 1218.9407924456154 8.334338417625986e-06
-0.03296000510454178 1218.9941342893937 6.512435902550351e-06
-0.04061392694711685 1219.0474757878858 8.21891262603458e-06
-0.06920228153467178 1219.100816941099 6.281609330471838e-06
-0.0670929104089737 1219.15415774904 9.377047717862297e-06
-0.08457373082637787 1219.207498211715 5.328873157850467e-06
-0.13142651319503784 1219.2608383291313 7.16391741661937e-06
-0.048071928322315216 1219.3141781012953 6.09240942139877e-06
-0.06088454648852348 1219.367517528213 5.887221050215885e-06
-0.05258406326174736 1219.4208566098928 5.71473083255114e-06
-0.05227994918823242 1219.4741953463397 7.205723250081064e-06
-0.06110763922333717 1219.5275337375613 5.8240675571141765e-06
