flux wave error
-0.03626439720392227 1197.8436897282804 1.9526009054970928e-05
-0.09016411751508713 1197.897168486621 9.628216503188014e-06
-0.06668616086244583 1197.95064689701 1.1518382052599918e-05
-0.08774600923061371 1198.0041249594547 1.3850160030415282e-05
-0.06723872572183609 1198.0576026739618 1.1345537132001482e-05
-0.06806682795286179 1198.1110800405372 1.1832535165012814e-05
-0.14810924232006073 1198.1645570591888 1.2988033631700091e-05
-0.05469799414277077 1198.2180337299228 1.1046009603887796e-05
-0.0299365371465683 1198.2715100527462 1.3841518011759035e-05
-0.09841973334550858 1198.3249860276655 1.7704067431623116e-05
-0.09161389619112015 1198.3784616546877 1.3921144272899255e-05
-0.10952351242303848 1198.43193693382 9.076767128135543e-06
-0.07002612203359604 1198.4854118650685 1.108444939745823e-05
-0.03068443015217781 1198.5388864484403 1.4142484360490926e-05
-0.08765959739685059 1198.5923606839424 9.48920478549553e-06
-0.04100069776177406 1198.645834571581 0.04777885228395462
-0.07978774607181549 1198.6993081113635 9.55672385316575e-06
-0.07081788033246994 1198.7527813032966 1.062071169144474e-05
-0.07189718633890152 1198.8062541473867 1.1110158993687946e-05
-0.10504008084535599 1198.8597266436407 1.8270786313223653e-05
-0.05853912606835365 1198.9131987920655 1.1034589988412336e-05
-0.023952029645442963 1198.966670592668 1.8887167243519798e-05
-0.0958925113081932 1199.020142045455 1.3511130418919493e-05
-0.024238981306552887 1199.073613150433 1.9057422832702287e-05
-0.024447966367006302 1199.127083907609 1.9301534848636948e-05
-0.031553760170936584 1199.1805543169896 1.3699879673367832e-05
-0.032046373933553696 1199.234024378582 1.4326491509564221e-05
-0.031500283628702164 1199.2874940923925 1.3316424883669242e-05
-0.031803034245967865 1199.3409634584282 1.3629748536914121e-05
-0.024960957467556 1199.3944324766958 1.9353026800672524e-05
-0.025067148730158806 1199.447901147202 1.935000909725204e-05
-0.12200742959976196 1199.5013694699537 1.2940240594616625e-05
-0.02496279776096344 1199.5548374449577 1.8685403119889088e-05
-0.032226841896772385 1199.6083050722204 1.3618318916996941e-05
-0.1129039004445076 1199.6617723517493 1.7219173969351687e-05
-0.08639500290155411 1199.7152392835508 9.140993824985344e-06
-0.15327690541744232 1199.7687058676313 1.739388426358346e-05
-0.03955209627747536 1199.8221721039981 1.938711284310557e-05
-0.02542087808251381 1199.875637992658 1.843331119744107e-05
-0.03258121386170387 1199.9291035336175 1.3403317097981926e-05
-0.03907286375761032 1199.9825687268835 1.789906673366204e-05
-0.025980835780501366 1200.036033572463 1.9091088688583113e-05
-0.07708870619535446 1200.0894980703624 1.0164886589336675e-05
-0.10251966863870621 1200.142962220589 9.085216333915014e-06
-0.032993778586387634 1200.1964260231487 1.3471287275024224e-05
-0.10299646854400635 1200.2498894780492 1.3054048395133577e-05
-0.03271743655204773 1200.3033525852966 1.2830341802327894e-05
-0.13249586522579193 1200.3568153448982 1.3269713235786185e-05
-0.07848241925239563 1200.4102777568608 1.0330110853828955e-05
-0.03335727006196976 1200.4637398211905 1.3487903743225615e-05
-0.03338450565934181 1200.5172015378948 1.3483081602316815e-05
-0.08381243050098419 1200.57066290698 1.2962871551280841e-05
-0.1104363203048706 1200.6241239284532 1.0058667612611316e-05
-0.027100563049316406 1200.6775846023213 1.9511760910972953e-05
-0.08420417457818985 1200.7310449285908 1.2636484825634398e-05
-0.06671685725450516 1200.7845049072682 1.0916663995885756e-05
-0.06592804938554764 1200.8379645383611 1.0224959623883478e-05
-0.02722584456205368 1200.8914238218756 1.9117560441372916e-05
-0.19961120188236237 1200.9448827578185 1.238800359715242e-05
-0.1084306389093399 1200.9983413461969 8.987583896669094e-06
-0.04048188030719757 1201.0517995870175 1.854574838944245e-05
-0.07975967228412628 1201.1052574802866 1.2861949471698608e-05
-0.12506577372550964 1201.158715026012 1.6816511561046354e-05
-0.08013687282800674 1201.2121722241993 1.262307159777265e-05
-0.040417756885290146 1201.2656290748562 1.8024889868684113e-05
-0.08096210658550262 1201.3190855779892 1.2851151041104458e-05
-0.08023758232593536 1201.3725417336047 1.2337695807218552e-05
-0.06887675821781158 1201.42599754171 1.081047230400145e-05
-0.10156826674938202 1201.4794530023116 1.2300456546654459e-05
-0.11123068630695343 1201.5329081154166 1.003584111458622e-05
-0.03425178304314613 1201.586362881031 1.2994716598768719e-05
-0.027777262032032013 1201.6398172991624 1.8331274986849166e-05
-0.03404754772782326 1201.6932713698172 1.2525968486443162e-05
-0.04095156863331795 1201.7467250930024 1.8419937987346202e-05
-0.08844557404518127 1201.8001784687242 1.2478883036237676e-05
-0.1026926338672638 1201.8536314969901 1.1636107956292108e-05
-0.0408155620098114 1201.9070841778068 1.7894815755425952e-05
-0.02753874659538269 1201.9605365111804 1.70997573150089e-05
-0.11380099505186081 1202.0139884971181 1.000698557618307e-05
-0.0279695987701416 1202.067440135627 1.7785381714929827e-05
-0.034711163491010666 1202.1208914267136 1.3032395145273767e-05
-0.02806777134537697 1202.1743423703845 1.776415047061164e-05
-0.07005344331264496 1202.2277929666466 1.0182491678278893e-05
-0.027933062985539436 1202.2812432155067 1.7268883311771788e-05
-0.0412633940577507 1202.3346931169717 1.8356749933445826e-05
-0.10486483573913574 1202.388142671048 1.204805084853433e-05
-0.04106920212507248 1202.4415918777427 1.7851658412837423e-05
-0.11206354945898056 1202.4950407370625 1.2535496352938935e-05
-0.09046190977096558 1202.5484892490142 1.2057638741680421e-05
-0.03474193066358566 1202.6019374136047 1.2603512914211024e-05
-0.04138616845011711 1202.6553852308402 1.8373057173448615e-05
0.08443499356508255 1202.7088327007282 0.05615333467721939
-0.02849583700299263 1202.7622798232749 1.7601922081667e-05
-0.08590392023324966 1202.8157265984876 1.0035119885287713e-05
-0.04132279381155968 1202.8691730263727 1.805408282962162e-05
-0.03470005467534065 1202.922619106937 1.2222042641951703e-05
-0.12056303769350052 1202.9760648401873 9.556049008097034e-06
-0.02872416563332081 1203.0295102261305 1.7664408005657606e-05
-0.0859847143292427 1203.0829552647729 9.763699381437618e-06
-0.09202864021062851 1203.136399956122 1.1870670277858153e-05
-0.04110679775476456 1203.1898443001842 1.7350923371850513e-05
-0.04113442450761795 1203.2432882969663 1.7370137356920168e-05
-0.03499830514192581 1203.2967319464751 1.2391450582072139e-05
-0.03504317253828049 1203.350175248717 1.243900533154374e-05
-0.03477069362998009 1203.4036182036994 1.1978977454418782e-05
-0.03530273959040642 1203.4570608114288 1.2768879969371483e-05
-0.04091763496398926 1203.510503071912 1.6779807992861606e-05
-0.11894991993904114 1203.563944985155 9.776061233424116e-06
-0.03507925570011139 1203.6173865511662 1.2311484169913456e-05
-0.08699998259544373 1203.6708277699508 1.1832818927359767e-05
-0.03481543809175491 1203.7242686415163 1.1852143870783038e-05
-0.029333705082535744 1203.7777091658695 1.7967153326026164e-05
-0.028697658330202103 1203.8311493430172 1.6525029423064552e-05
-0.029481202363967896 1203.884589172966 1.8165876099374145e-05
-0.04113185033202171 1203.9380286557225 1.7125579688581638e-05
-0.15983879566192627 1203.9914677912936 0.004534399136900902
-0.22300076484680176 1204.0449065796863 0.004276788327842951
-0.03534195199608803 1204.098345020907 1.2491510460677091e-05
-0.035161569714546204 1204.1517831149627 1.2178423276054673e-05
-0.0353325754404068 1204.2052208618602 1.2435411008482333e-05
-0.03508837893605232 1204.258658261606 1.2017487279081251e-05
-0.038042422384023666 1204.312095314207 0.0023869636934250593
-0.046758901327848434 1204.3655320196701 0.0015342084225267172
-0.029510581865906715 1204.418968378002 1.7681932149571367e-05
-0.029254673048853874 1204.4724043892095 1.7101630874094553e-05
-0.0293575469404459 1204.5258400532991 1.728498136799317e-05
-0.07365016639232635 1204.5792753702779 9.709167898108717e-06
-0.035234417766332626 1204.6327103401525 1.2150295333412942e-05
-0.03492309898138046 1204.6861449629298 1.1653177352854982e-05
-0.08916661888360977 1204.7395792386164 1.0116590601683129e-05
-0.023927316069602966 1204.793013167219 0.027618639171123505
-0.08944353461265564 1204.8464467487447 1.1898555385414511e-05
-0.04108196124434471 1204.8998799831998 1.6991425582091324e-05
0.3219242990016937 1204.9533128705914 0.08172017335891724
-0.029245980083942413 1205.0067454109262 1.6670792319928296e-05
-0.11833497136831284 1205.0601776042108 9.706272066978272e-06
-0.02910345233976841 1205.1136094504523 1.63114455062896e-05
-0.029090894386172295 1205.1670409496571 1.6231981135206297e-05
-0.041281986981630325 1205.2204721018322 1.7481061149737798e-05
-0.040828537195920944 1205.2739029069844 1.6529447748325765e-05
-0.11886666715145111 1205.3273333651202 9.453687198401894e-06
-0.07406505197286606 1205.3807634762463 9.452242920815479e-06
-0.08820547163486481 1205.43419324037 9.433644663658924e-06
-0.04069998115301132 1205.4876226574975 1.6294568922603503e-05
-0.08842212706804276 1205.5410517276362 9.430604222870898e-06
0.028047118335962296 1205.594480450792 0.05206369608640671
-0.035321276634931564 1205.6479088269723 1.2146331755502615e-05
0.01677350513637066 1205.7013368561836 0.05046685412526131
-0.02960149571299553 1205.7547645384327 1.704119313217234e-05
-0.0894303098320961 1205.8081918737264 1.136422906711232e-05
-0.040724463760852814 1205.8616188620715 1.659293229749892e-05
-0.03483933210372925 1205.9150455034746 1.1426835953898262e-05
-0.07434924691915512 1205.9684717979426 9.319521268480457e-06
-0.040484681725502014 1206.0218977454822 1.6157155187102035e-05
-0.02942441776394844 1206.0753233461005 1.6563419194426388e-05
-0.02942776493728161 1206.1287485998039 1.6616906577837653e-05
-0.03491063788533211 1206.1821735065987 1.1603305210883263e-05
0.009168549440801144 1206.2355980664925 0.046772196888923645
-0.07441595941781998 1206.2890222794917 9.445223440707196e-06
-0.02912374585866928 1206.342446145603 1.5874913515290245e-05
-0.03492714464664459 1206.395869664833 1.1675304449454416e-05
-0.034941837191581726 1206.449292837189 1.1724541764124297e-05
-0.11126553267240524 1206.5027156626772 0.002266755560413003
-0.03473171591758728 1206.5561381413052 1.1414550499466714e-05
-0.14202016592025757 1206.6095602730784 1.531255475129001e-05
-0.029377510771155357 1206.6629820580047 1.6443567801616155e-05
-0.029501518234610558 1206.7164034960904 1.6744595995987765e-05
-0.07405073940753937 1206.769824587342 9.237155609298497e-06
-0.02930067479610443 1206.823245331767 1.6312980733346194e-05
-0.0348135381937027 1206.8766657293716 1.1647916835499927e-05
-0.029169199988245964 1206.9300857801627 1.6054644220275804e-05
-0.035058557987213135 1206.9835054841471 1.2060138942615595e-05
-0.029334884136915207 1207.0369248413313 1.6399757441831753e-05
-0.04466478154063225 1207.0903438517223 0.0018220565980300307
-0.03569166362285614 1207.143762515327 0.0016876468434929848
-0.04046154394745827 1207.1971808321516 1.7195030522998422e-05
-0.08866585791110992 1207.2505988022033 1.055977918440476e-05
-0.03479110822081566 1207.304016425489 1.181651714432519e-05
-0.03227108344435692 1207.3574337020152 0.03882100060582161
-0.07435275614261627 1207.4108506317887 9.452144695387688e-06
-0.034162700176239014 1207.464267214816 1.0922720321104862e-05
-0.03492439538240433 1207.5176834511042 1.212789265991887e-05
-0.08737710863351822 1207.5710993406597 8.93666765477974e-06
-0.1418677568435669 1207.6245148834894 1.5539482774329372e-05
-0.021337945014238358 1207.6779300796006 0.04419086128473282
0.03643877059221268 1207.7313449289993 0.05269717425107956
-0.03407176211476326 1207.7847594316927 1.0967225534841418e-05
-0.03943343833088875 1207.8381735876872 1.5738703950773925e-05
-0.03425661846995354 1207.89158739699 1.131506451201858e-05
-0.23181475698947906 1207.9450008596073 0.006981410551816225
-0.13710616528987885 1207.998413975546 0.00463733309879899
-0.1436883509159088 1208.051826744813 0.00041679420974105597
-0.028528759256005287 1208.1052391674157 1.5017662008176558e-05
-0.16055484116077423 1208.1586512433596 1.0495933565835003e-05
-0.03386612609028816 1208.2120629726523 1.0914228369074408e-05
-0.14090386033058167 1208.2654743553 1.480755236116238e-05
-0.08699293434619904 1208.3188853913098 8.856301974446978e-06
-0.0340552031993866 1208.3722960806883 1.132934085035231e-05
-0.028682375326752663 1208.4257064234425 1.5490140867768787e-05
-0.1194094717502594 1208.4791164195792 8.882284419087227e-06
-0.09344908595085144 1208.5325260691047 1.0541011761233676e-05
0.021914998069405556 1208.585935372026 0.0461263507604599
-0.1250447928905487 1208.6393443283498 7.671116691199131e-06
-0.07238344848155975 1208.6927529380825 8.654777957417537e-06
-0.03364277631044388 1208.7461612012319 1.0979232683894224e-05
-0.03345717489719391 1208.7995691178035 1.0736643162090331e-05
-0.02861260063946247 1208.852976687805 1.563108708069194e-05
-0.13463355600833893 1208.9063839112425 7.554095645900816e-06
-0.033434245735406876 1208.9597907881232 1.0832824955286924e-05
-0.11945562064647675 1209.0131973184534 9.004307685245294e-06
-0.03325926512479782 1209.0666035022402 1.0675773410184775e-05
-0.02840721607208252 1209.1200093394907 1.5408342733280733e-05
-0.09282253682613373 1209.1734148302105 1.0593834304017946e-05
-0.03320702165365219 1209.2268199744074 1.0742844096967019e-05
-0.029806967824697495 1209.2802247720876 0.046013589948415756
0.0032639780547469854 1209.3336292232584 0.04402618482708931
-0.11257021129131317 1209.3870333279256 1.0608899174258113e-05
-0.12392331659793854 1209.4404370860968 7.5582938734441996e-06
-0.03325653076171875 1209.4938404977784 1.1065780199714936e-05
-0.04898802191019058 1209.5472435629772 0.0033476706594228745
-0.03855225443840027 1209.6006462817002 1.5490155419684015e-05
-0.08677245676517487 1209.6540486539539 1.022916148940567e-05
-0.03318192437291145 1209.7074506797446 1.1132800864288583e-05
-0.027982888743281364 1209.7608523590798 1.5071193047333509e-05
-0.02812076173722744 1209.8142536919659 1.5405979866045527e-05
-0.17570145428180695 1209.8676546784095 1.4135698620520998e-05
-0.03787720575928688 1209.9210553184178 1.5740219168947078e-05
-0.027936281636357307 1209.9744556119967 1.5140491996135097e-05
-0.0280267633497715 1210.0278555591537 1.539546974527184e-05
-0.028075426816940308 1210.0812551598958 1.5568064554827288e-05
-0.02790011838078499 1210.1346544142289 1.5227267795125954e-05
-0.08611191064119339 1210.18805332216 1.024955872708233e-05
-0.027627360075712204 1210.2414518836963 1.4758692486793734e-05
-0.027800947427749634 1210.2948500988439 1.5176395208982285e-05
-0.008144872263073921 1210.34824796761 0.030419880524277687
-0.13634516298770905 1210.4016454900009 1.4225489394448232e-05
-0.03709416836500168 1210.455042666024 0.0466630645096302
-0.03689756989479065 1210.5084394956855 1.4767228094569873e-05
-0.03688105568289757 1210.5618359789921 1.4850290426693391e-05
-0.12169864028692245 1210.6152321159511 7.4035528996319044e-06
-0.08907955884933472 1210.6686279065689 9.614564987714402e-06
-0.03227413073182106 1210.722023350852 1.082197286450537e-05
-0.08909199386835098 1210.7754184488072 9.93065259535797e-06
-0.027597082778811455 1210.8288132004416 1.5360496036009863e-05
-0.02705526351928711 1210.8822076057616 1.4263248885981739e-05
-0.03674856573343277 1210.9356016647741 1.5311112292692997e-05
-0.03639986738562584 1210.988995377486 1.4658299733127933e-05
-0.03656115010380745 1211.0423887439038 1.5134684872464277e-05
0.05363564193248749 1211.095781764034 0.041917622089385986
-0.06974631547927856 1211.149174437884 8.780860298429616e-06
-0.06867169588804245 1211.20256676546 8.014904778974596e-06
-0.031891074031591415 1211.255958746769 1.087480632122606e-05
-0.026864590123295784 1211.3093503818175 1.4372640180226881e-05
-0.02713583968579769 1211.3627416706124 1.5036123841127846e-05
-0.035927385091781616 1211.4161326131605 1.4566337995347567e-05
-0.03592660650610924 1211.4695232094682 1.4710290997754782e-05
-0.03123714029788971 1211.5229134595427 1.0208448657067493e-05
-0.1076909601688385 1211.5763033633905 1.0505657883186359e-05
-0.03568263351917267 1211.6296929210182 1.45326512210886e-05
-0.031565774232149124 1211.6830821324327 1.0929858035524376e-05
-0.031174873933196068 1211.736470997641 1.0400400242360774e-05
-0.03118305653333664 1211.7898595166491 1.0474364898982458e-05
-0.06789342314004898 1211.8432476894648 8.23310710984515e-06
-0.08429360389709473 1211.8966355160935 0.0015530268428847194
-0.04097500443458557 1211.950022996543 0.001328056212514639
-0.08277766406536102 1212.0034101308202 1.0271984137943946e-05
-0.08695871382951736 1212.0567969189308 1.036646335705882e-05
-0.02642880380153656 1212.110183360882 1.4587103578378446e-05
0.057986192405223846 1212.1635694566808 0.04002952203154564
-0.02645481564104557 1212.2169552063338 1.4817146620771382e-05
-0.026320790871977806 1212.2703406098474 1.458282713429071e-05
-0.16675779223442078 1212.3237256672287 0.008290157653391361
-0.3543475568294525 1212.377110378484 0.005944711156189442
-0.034921497106552124 1212.4304947436208 1.4815804206591565e-05
-0.030628247186541557 1212.4838787626454 1.0589113117021043e-05
-0.2501645088195801 1212.5372624355643 1.3879431207897142e-05
-0.03468680381774902 1212.5906457623848 1.4676376849820372e-05
0.051689378917217255 1212.6440287431128 0.053969427943229675
-0.06438945233821869 1212.6974113777558 0.0026061804965138435
-0.06615304201841354 1212.7507936663203 8.068208444456104e-06
-0.03429845720529556 1212.8041756088128 1.43324314194615e-05
0.010960837826132774 1212.8575572052403 0.04134354367852211
-0.030340760946273804 1212.9109384556095 1.0745658073574305e-05
-0.1271580159664154 1212.964319359927 1.3322319318831433e-05
-0.030091704800724983 1213.0176999181995 1.0527996892051306e-05
-0.029804490506649017 1213.071080130434 1.0147903594770469e-05
-0.12678858637809753 1213.124459996637 0.0026842195075005293
-0.04354938864707947 1213.177839516815 0.0025805227924138308
-0.1480361372232437 1213.2312186909755 9.948078513843939e-06
-0.03371267020702362 1213.2845975191244 1.4260822354117408e-05
-0.03376764431595802 1213.3379760012692 1.4520903278025798e-05
-0.025478893890976906 1213.3913541374159 1.4538173672917765e-05
-0.025622813031077385 1213.4447319275714 1.4956229279050604e-05
-0.025256875902414322 1213.4981093717429 1.4230105989554431e-05
-0.025463774800300598 1213.5514864699367 1.4778115655644797e-05
-0.029237737879157066 1213.6048632221593 1.0088446288136765e-05
-0.14704643189907074 1213.658239628418 7.754183570796158e-06
-0.07829176634550095 1213.7116156887191 9.834162483457476e-06
-0.028935860842466354 1213.7649914030699 9.87185376288835e-06
-0.1103011816740036 1213.8183667714761 0.013683273456990719
-0.025051450356841087 1213.8717417939454 1.4424517758016009e-05
-0.08137759566307068 1213.9251164704842 9.708352081361227e-06
-0.08113216608762741 1213.9784908010993 9.526269423076883e-06
-0.02896120771765709 1214.031864785797 1.0317665328329895e-05
-0.032569654285907745 1214.0852384245845 1.3867760571883991e-05
-0.11020396649837494 1214.1386117174686 6.7479618337529246e-06
-0.028549842536449432 1214.1919846644557 9.93266348814359e-06
-0.028812767937779427 1214.2453572655525 1.0427112101751845e-05
-0.0016877539455890656 1214.2987295207658 0.039040304720401764
-0.02865412086248398 1214.3521014301025 1.0340272638131864e-05
-0.02814633771777153 1214.405472993569 9.648557352193166e-06
-0.1383277177810669 1214.4588442111726 9.890412911772728e-06
-0.024001089856028557 1214.5122150829193 1.3258709259389434e-05
-0.032301291823387146 1214.5655856088165 1.4588011254090816e-05
-0.03839373216032982 1214.6189557888704 0.039155084639787674
-0.024205246940255165 1214.672325623088 1.4033770639798604e-05
-0.13547487556934357 1214.7256951114757 8.920313121052459e-06
-0.0242816973477602 1214.7790642540408 1.4424314940697514e-05
0.0005855570780113339 1214.8324330507894 0.0423302948474884
-0.024051010608673096 1214.8858015017288 1.4101715350989252e-05
-0.07774924486875534 1214.939169606865 9.171308192890137e-06
0.013563819229602814 1214.9925373662056 0.04195330664515495
0.17139433324337006 1215.0459047797565 0.059631865471601486
0.1037212535738945 1215.0992718475252 0.056685879826545715
0.13565142452716827 1215.1526385695176 0.06153170019388199
0.18108202517032623 1215.2060049457411 0.05898571386933327
0.11999955773353577 1215.2593709762023 0.055824603885412216
0.1949319839477539 1215.3127366609074 0.06584581732749939
0.23958031833171844 1215.3661019998638 0.06967268139123917
0.24251599609851837 1215.4194669930775 0.07380708307027817
0.0863150805234909 1215.472831640556 0.07740281522274017
-0.06385073065757751 1215.5261959423058 0.06918855756521225
-0.04677266255021095 1215.5795598983332 0.09546921402215958
-0.1474938839673996 1215.6329235086455 0.13075082004070282
0.3261112570762634 1215.6862867732486 0.14638015627861023
-0.15275660157203674 1215.7396496921501 0.10113704204559326
0.26398468017578125 1215.7930122653565 0.10081683099269867
1.092715859413147 1215.846374492874 0.12811791896820068
2.0533435344696045 1215.8997363747098 0.16089338064193726
3.232805013656616 1215.9530979108706 0.20268107950687408
3.7614009380340576 1216.006459101363 0.2126196324825287
2.9182350635528564 1216.0598199461933 0.1884554922580719
1.7420849800109863 1216.1131804453694 0.15495729446411133
1.751084804534912 1216.166540598897 0.14916759729385376
1.0935620069503784 1216.219900406783 0.11818861216306686
0.6021158695220947 1216.2732598690343 0.09353338181972504
0.6268289685249329 1216.3266189856574 0.0956052914261818
0.38282763957977295 1216.3799777566594 0.07573400437831879
0.24536272883415222 1216.4333361820463 0.06147517263889313
0.27224668860435486 1216.4866942618257 0.06891164183616638
0.05923262611031532 1216.5400519960037 0.05106952041387558
0.09458587318658829 1216.5934093845874 0.05238599702715874
0.0024914105888456106 1216.646766427583 0.04532288759946823
0.01896720379590988 1216.7001231249978 0.045420482754707336
-0.029003379866480827 1216.7534794768383 1.3550960829888936e-05
0.046439945697784424 1216.806835483111 0.04379584267735481
-0.022210700437426567 1216.860191143823 1.3930658496974502e-05
0.0019515814492478967 1216.9135464589806 0.036445826292037964
-0.035878971219062805 1216.9669014285905 0.001692156307399273
-0.10814141482114792 1217.02025605266 0.00012525610509328544
-0.025188293308019638 1217.0736103311951 9.574502655596007e-06
-0.14538952708244324 1217.126964264203 0.02277972362935543
-0.025146378204226494 1217.1803178516905 9.722749382490292e-06
0.05688100680708885 1217.2336710936638 0.04488269239664078
-0.025169387459754944 1217.2870239901297 9.937713912222534e-06
-0.021475572139024734 1217.3403765410956 1.3313909221324138e-05
-0.06676975637674332 1217.3937287465674 9.16781573323533e-06
-0.02816198207437992 1217.4470806065522 1.3707202924706507e-05
-0.024596452713012695 1217.5004321210567 9.406815479451325e-06
-0.02461162395775318 1217.5537832900875 9.501484782958869e-06
-0.11724337935447693 1217.6071341136512 7.394752174150199e-06
-0.1043320894241333 1217.6604845917548 1.2593073734024074e-05
-0.09078392386436462 1217.713834724405 7.256258413690375e-06
-0.02129988558590412 1217.767184511608 1.380370304104872e-05
-0.06821317970752716 1217.8205339533713 9.123275958700106e-06
-0.14409080147743225 1217.8738830497007 7.653926331840921e-06
-0.20814761519432068 1217.9272318006037 8.655642886878923e-06
-0.08029522001743317 1217.9805802060873 9.61371188168414e-06
-0.02711317501962185 1218.033928266157 1.3098574527248275e-05
-0.052582837641239166 1218.0872759808203 0.032680097967386246
-0.023656615987420082 1218.1406233500836 9.057946044777054e-06
-0.02711138315498829 1218.193970373954 1.3583728105004411e-05
-0.14734868705272675 1218.247317052438 7.2876919148257e-06
-0.02681688964366913 1218.3006633855418 1.3236068298283499e-05
-0.020175136625766754 1218.3540093732731 1.2529494597401936e-05
-0.025515900924801826 1218.407355015638 0.0006663774838671088
0.0029266399797052145 1218.4607003126434 0.034204743802547455
-0.023636799305677414 1218.5140452642956 9.701780982140917e-06
-0.14665184915065765 1218.5673898706018 0.02529686503112316
-0.02636147476732731 1218.6207341315685 1.3180107998778112e-05
-0.026217510923743248 1218.6740780472026 1.3012085219088476e-05
-0.023165661841630936 1218.7274216175106 9.346119441033807e-06
-0.05073332041501999 1218.7807648424987 7.407729299302446e-06
-0.020033271983265877 1218.8341077221746 1.324773438682314e-05
-0.05056004598736763 1218.8874502565448 7.572149115731008e-06
-0.019906478002667427 1218.9407924456154 1.3224909707787447e-05
-0.02276720479130745 1218.9941342893937 9.212233635480516e-06
-0.019798988476395607 1219.0474757878858 1.3175668755138759e-05
-0.08429302275180817 1219.100816941099 7.159280812629731e-06
-0.02577732317149639 1219.15415774904 1.3484157534549013e-05
-0.08422483503818512 1219.207498211715 7.4684789979073685e-06
-0.1969279646873474 1219.2608383291313 9.464694812777452e-06
-0.04885714128613472 1219.3141781012953 7.361152711382601e-06
-0.049314774572849274 1219.367517528213 7.569698482257081e-06
-0.04875458404421806 1219.4208566098928 7.376501798717072e-06
-0.022402800619602203 1219.4741953463397 9.518739716440905e-06
-0.06744585931301117 1219.5275337375613 6.175307134981267e-06
